UNIT_NO,LAST_FUEL_DATE,LAST_WORKORDER_OPEN_DATE,M5_LIFE_KM_USAGE(KM),M5_LIFE_HRS_USAGE(Hrs),M5_YTD_KM_USAGE(KM),M5_YTD_HRS_USAGE(Hrs),AVAILABLE HOURS (Hrs),DOWNTIME(Hrs),EXPECT_USAGE(KM),EXPECT_USAGE(Hrs),VEU
041431,45137.6426041667,45128.5329282407,5433.0,309.0,5377.0,308.0,1160.0,20.7422222222222,160000.0,4000.0,1.5
378326,43868.5124305556,0.0,5.0,0.0,0.0,,1.0,GM-UT-CART,004793,149 ELMCREST RD,
111083,45126.291412037,44796.6072800926,42088.0,,2669.0,131.0,1160.0,1.5,0.0,,VAN-1/2T
041186,45138.4511458333,,79918.0,4056.0,3597.0,4.0,1160.0,247.728888888889,160000.0,4000.0,1.5
112483,45133.3941782407,45134.4494212963,27294.0,1737.0,2672.0,200.0,1160.0,4.24333333333333,,0.0,1.5
396454,,,1586.0,0.0,108.0,GROUND,0.5,GM-MOWER,002979,4200 YONGE ST,GROUND-MOWER
001121,45134.4061574074,45021.8184953704,,1615.0,27.0,8.0,1160.0,33.905,160000.0,0.0,1.0
W003,38128.3581828704,,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,,,
267250,44799.5563541667,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,002426,150 DISCO RD,
396526,45133.3134259259,,0.0,699.0,0.0,182.0,1160.0,0.5,4200.0,,GM-MOWER
065085T,44834.6088078704,44915.3477314815,96655.0,2854.0,0.0,0.0,856.0,1.5,0.0,002990,PICKU-3/4T
294070,45058.3513773148,44848.5378819444,0.0,571.0,0.0,23.0,1160.0,1.0,6300.0,000520,APP-BRUSH-CH
080130,45135.324849537,45064.3107638889,4350.0,82.0,4350.0,82.0,544.0,,220000.0,5500.0,4.0
329027,44998.4568518518,0.0,606.0,0.0,2.0,LIFTING,240.823888888889,2.0,3500.0,005649,LIFT-FRKLFT
135151,44901.426099537,44896.3510648148,151585.0,3856.0,0.0,0.0,152.0,3.0,5500.0,3892-1,TRUCK-CUBE
043239,,45131.5928240741,111119.0,2272.0,9849.0,660.0,1160.0,45.9494444444444,180000.0,4500.0,1.5
314022,,0.0,102.0,0.0,1.0,CONSTRUCT,2.84611111111111,4.0,2100.0,003763,CON-ASPH-RLR
095117,45131.5117361111,45111.5424189815,93334.0,315.0,6760.0,0.0,1160.0,3.62777777777778,160000.0,0.0,1.5
396522,44872.3012615741,43868.5267939815,0.0,442.0,0.0,0.0,1160.0,0.5,2100.0,003698,GM-MOWER
045204,45125.5497222222,45120.3086574074,7944.0,13.0,2854.0,0.0,1160.0,,180000.0,0.0,1.5
041401,45127.528912037,45085.3770949074,12055.0,186.0,6000.0,34.0,1160.0,37.7077777777778,160000.0,4000.0,1.5
095202,,45112.4943518518,8166.0,9.0,7793.0,6.0,1160.0,128.515277777778,160000.0,0.0,1.5
145021,44896.4619097222,45138.3992361111,58383.0,3566.0,921.0,9.0,1160.0,749.649722222222,250000.0,0.0,3.0
175019,44585.3710416667,39486.3608101852,29151.0,0.0,0.0,0.0,1160.0,5.0,6250.0,,TRUCK-DUMP
188031,,45097.3812847222,116340.0,7810.0,2031.0,194.0,1160.0,393.556388888889,250000.0,6250.0,5.0
063090,,45133.4195717593,126857.0,4997.0,5751.0,7.0,1160.0,432.526666666667,220000.0,5500.0,1.5
396444,42625.4947106481,0.0,74.0,0.0,0.0,GROUND,0.5,GM-MOWER,005381,441 KIPLING AVE,GROUND-MOWER
378224,45138.6007060185,41977.3111458333,0.0,6067.0,0.0,482.0,1160.0,1.0,2100.0,,GM-UT-CART
114035,,44992.4796990741,59077.0,3852.0,3269.0,1.0,1160.0,132.487222222222,220000.0,0.0,1.5
159014,45013.4723263889,45028.612650463,25659.0,0.0,56.0,0.0,800.0,11.2252777777778,250000.0,0.0,5.0
204028,45133.5086574074,45119.4764236111,48336.0,48.0,6051.0,4.0,1160.0,235.236111111111,250000.0,10000.0,8.25
285043,42338.3137962963,42310.3644097222,0.0,154.0,0.0,0.0,1160.0,1.0,6300.0,002979,APP-COMPRRESS
294067,45072.3260416667,44840.4780671296,0.0,829.0,0.0,30.0,1160.0,,6300.0,003763,APP-BRUSH-CH
330164,45135.5486226852,45120.4209953704,0.0,2101.0,0.0,225.0,1160.0,234.218888888889,0.0,2100.0,4.0
294093,45132.3302662037,45009.5094328704,0.0,37.0,0.0,36.0,1112.0,16.2794444444444,0.0,9800.0,1.0
112365,44987.4286805556,45091.4770023148,90639.0,224.0,734.0,203.0,1160.0,146.118611111111,220000.0,0.0,1.5
041204,45133.9275,45064.5953240741,91845.0,4384.0,5155.0,3.0,1160.0,12.22,,4000.0,1.5
156207,45138.5634606481,45084.7504976852,22610.0,824.0,6815.0,1.0,1160.0,15.8297222222222,220000.0,0.0,4.0
041119,45132.4926967593,45133.2636921296,122065.0,0.0,4857.0,0.0,1160.0,313.08,160000.0,4000.0,1.5
315083,45138.4902430556,45086.4012152778,0.0,1850.0,0.0,450.0,1160.0,914.394166666667,250000.0,9000.0,8.0
237260,45129.5549884259,9385.0,728.0,9385.0,728.0,CLASS8,161.131111111111,8.0,6250.0,,TRUCK-SLOAD
156180,45134.5828472222,45005.5427199074,42524.0,1951.0,8085.0,275.0,1160.0,11.2752777777778,220000.0,0.0,4.0
378329,44904.7972916667,0.0,11.0,0.0,0.0,GROUND,1.0,GM-UT-CART,003975,3079 BIRCHMOUNT RD,
041094,45106.6672337963,45047.6136574074,43389.0,93.0,1932.0,1.0,1160.0,77.6741666666667,160000.0,,1.5
043277,45082.4158680556,44998.6796180556,18924.0,945.0,4865.0,1.0,1160.0,0.0,180000.0,0.0,1.5
064188,45138.3416782407,45012.3365046296,13621.0,11.0,7346.0,1.0,1160.0,15.9108333333333,220000.0,8000.0,1.5
050152,45134.5126736111,44939.4240740741,625.0,43.0,3.0,1.0,1160.0,69.7372222222222,180000.0,4500.0,1.5
237195,43830.0,45096.5261805556,69133.0,8455.0,5028.0,331.0,1160.0,373.109166666667,250000.0,6250.0,8.0
267201,0.0,0.0,0.0,0.0,TRAILER,15.0,TRL-UTILITY,,,,267VIATR17B
237204,43830.0,45138.4327777778,65528.0,6716.0,7351.0,236.0,1160.0,892.141944444444,250000.0,6250.0,8.0
135161,45086.4739467593,45086.562349537,,328.0,141.0,74.0,1160.0,21.2102777777778,220000.0,5500.0,3.0
156144,45071.2963078704,45021.4272337963,117525.0,4538.0,5076.0,455.0,1160.0,111.511944444444,220000.0,0.0,4.0
112498,45134.3183680556,45097.4136458333,30331.0,2510.0,9087.0,913.0,1160.0,59.8697222222222,,0.0,1.5
095162,45138.4012268518,45055.4770023148,51342.0,1988.0,7724.0,426.0,1160.0,31.2891666666667,160000.0,0.0,
267056,45044.3091435185,,0.0,0.0,0.0,TRAILER,67.5297222222222,0.5,0.0,001984,TRL-UTILITY
378006,38905.4229166667,38174.6044791667,0.0,0.0,0.0,0.0,1160.0,1.0,2800.0,,GM-UT-CART
041203,45135.5835532407,45092.4310532407,90389.0,4897.0,8128.0,2.0,1160.0,13.8469444444444,160000.0,4000.0,1.5
075003,45128.5099652778,45126.4889583333,24773.0,1912.0,461.0,113.0,1160.0,306.932222222222,220000.0,0.0,1.5
192016,45138.552037037,45015.4530439815,24087.0,1923.0,4973.0,426.0,1160.0,252.403333333333,250000.0,10000.0,6.0
063068,45135.491099537,45042.3235416667,167698.0,6290.0,5700.0,398.0,1160.0,385.240277777778,220000.0,0.0,1.5
237224,43830.0,,46602.0,5871.0,6137.0,,1160.0,174.050277777778,250000.0,6250.0,8.0
080119,45127.4294791667,45132.4729166667,5778.0,292.0,5063.0,256.0,1160.0,4.65,220000.0,5500.0,4.0
188039,45132.32625,45105.3950694444,54543.0,5418.0,3157.0,308.0,1160.0,187.529444444444,250000.0,6250.0,5.0
266050,44762.4627893519,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,004847,247 ESTHER SHINER BLVD,
020037,45131.5880555556,45099.2509953704,33212.0,1418.0,1890.0,81.0,1160.0,,160000.0,0.0,1.0
155030,45133.3201851852,44916.433912037,4658.0,396.0,4658.0,396.0,1072.0,65.4455555555556,220000.0,5500.0,6.0
043222,,45034.4273263889,92445.0,2349.0,1323.0,3.0,960.0,31.7,180000.0,4500.0,1.5
020032,,,42132.0,2854.0,6930.0,328.0,1160.0,23.2383333333333,160000.0,0.0,1.0
267231,45127.2456597222,0.0,0.0,0.0,0.0,TRAILER,2.01194444444444,0.5,0.0,002426,TRL-UTILITY
191017,45135.56,45128.7952662037,36935.0,2073.0,13722.0,824.0,1160.0,132.250277777778,250000.0,0.0,4.0
041132,45113.4111226852,45022.5609375,57559.0,1839.0,5310.0,2.0,1160.0,5.42277777777778,160000.0,4000.0,1.5
065056,44993.4653125,45000.453900463,83661.0,6623.0,1472.0,151.0,960.0,353.905833333333,220000.0,0.0,1.5
114047,45091.415462963,198.0,0.0,198.0,0.0,CLASS3,,,0.0,3892-1,VAN-1TON
050011,45114.4273263889,45103.4211342593,202235.0,4320.0,9705.0,616.0,1160.0,70.7016666666667,180000.0,4500.0,1.5
396544,45131.2897106481,44616.4460763889,0.0,116.0,0.0,116.0,1160.0,,2100.0,,GM-MOWER
001134,,45034.5561226852,24036.0,55.0,6487.0,2.0,1160.0,,160000.0,0.0,1.0
319185,45137.1529166667,44720.2882060185,0.0,320.0,0.0,312.0,,,7000.0,000529,GM-TRACT
050140,45132.3472337963,45071.3370138889,10084.0,606.0,2156.0,203.0,,101.971111111111,180000.0,4500.0,1.5
047061,45120.6103703704,45113.5741898148,49251.0,0.0,3456.0,0.0,1160.0,307.545833333333,180000.0,4500.0,1.5
285033,41541.4555902778,44421.4278703704,0.0,293.0,0.0,0.0,1160.0,1.0,6300.0,005495,APP-COMPRRESS
094134,45134.5360416667,45134.4260185185,4089.0,166.0,4087.0,164.0,1160.0,7.73833333333333,160000.0,4000.0,1.0
376101,0.0,0.0,0.0,0.0,ICEMAIN,10.0,ICE-RESURF,ICE-MAIN-RESURFACER,190 BERMONDSEY RD,,376ZAMBNG15C
095129,,44950.5925462963,56153.0,2503.0,9865.0,386.0,1160.0,67.0741666666667,160000.0,0.0,1.5
194026,45135.3236458333,45069.3130555556,39140.0,1021.0,4095.0,0.0,1160.0,,250000.0,10000.0,3.0
067129,45134.4840509259,44929.4328356481,4852.0,282.0,4852.0,282.0,,15.1872222222222,,0.0,1.5
111106,45133.3251157407,45086.3338194444,7834.0,6.0,2716.0,1.0,1160.0,0.969722222222222,180000.0,0.0,1.5
266060,0.0,0.0,0.0,0.0,TRAILER,15.0,TRL-UTILITY,,,,266JDJNA09
112393,45131.465775463,45121.4425347222,84136.0,3727.0,7535.0,383.0,1160.0,59.9433333333333,220000.0,0.0,1.5
294089,44959.3322222222,44972.6112384259,0.0,16.0,0.0,4.0,1160.0,41.3302777777778,0.0,9800.0,1.0
041389,45135.3626157407,45076.4831481481,13753.0,641.0,3613.0,292.0,1160.0,14.9513888888889,160000.0,4000.0,1.5
001071,45117.4516782407,44932.5503935185,14738.0,707.0,7.0,2.0,1160.0,18.8977777777778,160000.0,0.0,1.0
112240,45034.7933217593,,69976.0,1082.0,974.0,52.0,960.0,184.936666666667,220000.0,0.0,1.5
041386,45106.7489814815,45111.5052546296,14399.0,589.0,2322.0,0.0,1160.0,35.8630555555556,160000.0,4000.0,1.5
080079,45113.3331134259,45078.4200347222,108551.0,5814.0,4978.0,484.0,1160.0,83.8358333333333,220000.0,5500.0,4.0
156171,45128.3613194444,45119.3270486111,39716.0,1540.0,2696.0,304.0,1160.0,84.9397222222222,220000.0,0.0,4.0
289038,45058.6909722222,,0.0,312.0,0.0,0.0,1160.0,1.0,3500.0,4301-1,APP-ASPHALT-B
318040,44624.3962152778,44841.4295486111,0.0,829.0,0.0,0.0,1160.0,0.5,3500.0,000529,GM-TRACT
396499,45135.2938078704,44230.5123148148,0.0,2447.0,0.0,320.0,1160.0,0.5,4200.0,003896,GM-MOWER
415015,45138.4869212963,43720.6023958333,850.0,1.0,117.0,0.0,1160.0,2.0,0.0,005486,ATT-SAND-GRM
319197,45128.4028703704,45128.6296990741,0.0,415.0,0.0,184.0,1160.0,176.538055555556,0.0,3500.0,2.0
095145,45127.3954398148,45051.5044791667,31288.0,973.0,3209.0,10.0,1160.0,285.286944444444,160000.0,0.0,1.5
064158,45135.4001736111,,49201.0,2412.0,2881.0,4.0,1160.0,550.834444444444,220000.0,0.0,1.5
318054,45092.3206712963,44853.5801967593,0.0,249.0,0.0,149.0,1160.0,0.5,3500.0,000529,GM-TRACT
329050,45055.7196527778,0.0,317.0,0.0,2.0,LIFTING,8.0,2.0,4200.0,5464-1,LIFT-FRKLFT
5-00-39,38338.4041087963,5000.0,0.0,0.0,,CLASS2,1.5,PICKU-3/4T,,,PICKUP - 3/4 TON
237191,43830.0,45112.2638310185,81524.0,8434.0,4654.0,737.0,1160.0,419.689444444444,250000.0,6250.0,8.0
396433,42642.3053472222,0.0,1.0,0.0,0.0,GROUND,0.5,GM-MOWER,004793,,GROUND-MOWER
050012,45134.3917708333,45093.7481828704,189050.0,7745.0,12026.0,621.0,1160.0,252.246388888889,180000.0,4500.0,1.5
112266,45105.4688773148,45041.644525463,85554.0,0.0,709.0,0.0,1160.0,15.3597222222222,220000.0,0.0,1.5
8015,45126.4522453704,0.0,0.0,0.0,0.0,TRAILER,15.9633333333333,0.5,0.0,002426,TRL-UTILITY
267096,45016.4131597222,0.0,0.0,0.0,0.0,TRAILER,14.0841666666667,0.5,0.0,003763,TRL-UTILITY
044093,45118.4279513889,,,237.0,2443.0,1.0,1160.0,1.5,0.0,005486,PICKU-1/2T
050064,45138.5574884259,45036.3710069444,32599.0,1938.0,19.0,3.0,1160.0,30.4111111111111,180000.0,0.0,1.5
303002,0.0,0.0,0.0,0.0,GROUND,10.0,GM-LEAF-BLW,GROUNT-LEAF BLOWER,1000 JANE ST,,303TOROUN18
289024,41638.3430555556,45048.3677430556,0.0,16.0,0.0,5.0,1160.0,61.1311111111111,0.0,3500.0,1.0
135057,44907.4031018519,44902.3611689815,40468.0,0.0,0.0,0.0,152.0,3.0,5500.0,4426-1,TRUCK-CUBE
041359,45126.5643634259,44991.4144560185,33075.0,1297.0,6509.0,225.0,1160.0,46.0530555555556,160000.0,4000.0,1.5
080090,45082.319849537,45090.2992013889,50058.0,3987.0,4218.0,0.0,1160.0,184.0,220000.0,5500.0,4.0
112457,,45133.3502199074,36757.0,1765.0,4147.0,1.0,1160.0,119.515277777778,220000.0,0.0,1.5
047030,,,74035.0,1400.0,0.0,0.0,1160.0,1.5,4500.0,,PICKU-COMP
267246,45036.358275463,0.0,,0.0,0.0,TRAILER,15.4013888888889,0.5,0.0,001984,TRL-UTILITY
041301,45134.3866550926,45093.3767013889,40467.0,123.0,7331.0,1.0,1160.0,33.4613888888889,160000.0,4000.0,1.5
289029,45126.371099537,45076.4160069444,0.0,16.0,0.0,7.0,1160.0,57.1525,0.0,3500.0,1.0
329034,45062.5353009259,0.0,310.0,0.0,301.0,LIFTING,426.331944444444,2.0,4200.0,001984,LIFT-FRKLFT
041200,45124.4349421296,45056.4641319444,61759.0,2579.0,3686.0,4.0,1160.0,235.493888888889,160000.0,4000.0,1.5
237233,43830.0,45128.7064236111,71009.0,6052.0,13675.0,55.0,1160.0,312.659166666667,250000.0,6250.0,8.0
063091,45138.5276851852,45132.3181597222,129974.0,4927.0,9552.0,2.0,1160.0,317.008888888889,220000.0,5500.0,1.5
067039,45132.3199189815,,44496.0,1815.0,3955.0,107.0,,77.6352777777778,220000.0,0.0,1.5
376049,41319.6069444444,4.0,4.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,002102,1501 ALBION RD,ICE-MAIN-RESURFACER
076090,45092.4139930556,45076.2667708333,18861.0,9.0,4007.0,1.0,1160.0,84.1702777777778,220000.0,0.0,1.5
061026,45131.4209259259,45042.5884375,93753.0,793.0,1548.0,4.0,1160.0,351.07,220000.0,0.0,1.5
112477,45138.3099768519,44872.7271527778,48355.0,2965.0,8726.0,618.0,1160.0,1.5,0.0,000862,VAN-3/4T
378369,,45000.4337615741,0.0,32.0,0.0,32.0,656.0,,0.0,,1.0
323107,45091.4108333333,45029.5265972222,0.0,843.0,0.0,114.0,1160.0,54.7925,0.0,12600.0,8.0
156201,45126.3891550926,45075.3637384259,12157.0,1054.0,5159.0,306.0,1160.0,91.5741666666667,220000.0,5500.0,5.0
301002,44846.3507638889,0.0,375.0,0.0,0.0,APPARATUS,0.5,APP-LT-TWR,002990,64 MURRAY RD,APPARUTUS-LIGHT TOWER
076099,45118.5825925926,45105.2566087963,1190.0,166.0,1048.0,154.0,1160.0,18.2969444444444,220000.0,0.0,1.5
322054,44848.5037384259,44943.4676967593,0.0,6183.0,0.0,1.0,800.0,444.775277777778,0.0,7000.0,
223072,44897.3237847222,44894.4737847222,105800.0,6454.0,0.0,0.0,152.0,8.0,5500.0,004869,TRUCK-SLOAD
009099,44455.4790509259,7.0,4.0,0.0,,ATTACHMENT,,ATT-CLW-BUC,000520,433 EASTERN AVE,ATTACHMENT-CLAW BUCKET
330165,45129.5226736111,45107.2760069444,0.0,2739.0,0.0,334.0,1160.0,356.456944444444,0.0,2100.0,4.0
319046,43034.4840277778,45013.640462963,0.0,1760.0,0.0,301.0,1160.0,0.0,0.0,3500.0,
381001,42782.0,41793.423587963,0.0,318.0,0.0,0.0,1160.0,0.5,700.0,003892,ATT-CON-BRK
112428,45138.3989583333,44998.6115162037,45699.0,507.0,5439.0,2.0,1160.0,18.6441666666667,220000.0,0.0,1.5
206079,,45132.7505787037,247923.0,8771.0,10872.0,534.0,1160.0,32.0872222222222,400000.0,10000.0,5.0
094069,44917.5253472222,44778.4468865741,95001.0,2284.0,0.0,0.0,152.0,1.0,4000.0,,VAN-PASS
204043,0.0,0.0,0.0,0.0,CLASS8,10.0,TRUCK-SEWER,TRUCK - SEWER,FINCH GARAGE,,204FREIDI23
001042,44994.3762268519,45054.4137268519,49291.0,0.0,652.0,0.0,1160.0,179.738888888889,160000.0,0.0,1.0
041371,45115.4165046296,44693.4542939815,20268.0,742.0,1996.0,94.0,1160.0,1.5,4000.0,005963,SEDAN-PASS
156208,45135.3220601852,45126.2701967593,35410.0,1812.0,7461.0,599.0,1160.0,65.6936111111111,220000.0,5500.0,5.0
267272,44900.3630902778,0.0,0.0,0.0,0.0,TRAILER,0.5,,,DISCO GARAGE,
112479,45134.2685763889,44980.5587847222,26342.0,614.0,4007.0,1.0,1160.0,182.348611111111,220000.0,0.0,1.5
041216,45135.6016666667,45019.3478472222,55593.0,877.0,6445.0,4.0,1160.0,16.4388888888889,160000.0,4000.0,1.5
378264,42716.3683217593,,3.0,0.0,0.0,GROUND,1.0,GM-UT-CART,005649,51 BEECHGROVE DR,
067088,45076.2957291667,44981.3927430556,25223.0,953.0,4705.0,305.0,1160.0,18.7986111111111,220000.0,0.0,1.5
222034,45138.4403009259,45113.5753819444,97310.0,9602.0,2562.0,427.0,,435.047222222222,220000.0,5500.0,8.0
316022,45135.4736805556,45128.2934953704,0.0,283.0,0.0,131.0,1160.0,199.248611111111,0.0,3500.0,4.5
396366,,45086.4144560185,0.0,853.0,0.0,0.0,1160.0,1.09583333333333,0.0,2800.0,0.5
050159,45114.4423263889,45001.5043055556,5877.0,479.0,2667.0,255.0,1160.0,52.0241666666667,180000.0,4500.0,1.5
285060,44280.3500115741,45062.4460069444,0.0,1546.0,0.0,1.0,1160.0,114.247777777778,0.0,4200.0,1.0
094112,45132.5364930556,45041.3515162037,29833.0,2002.0,4382.0,281.0,1160.0,111.563611111111,160000.0,4000.0,1.0
267146,45072.4564236111,0.0,0.0,0.0,0.0,TRAILER,50.4625,0.5,0.0,0520-1,TRL-UTILITY
073065,44972.2656481481,44946.2704166667,256624.0,11573.0,2142.0,177.0,464.0,40.0,220000.0,0.0,1.5
CLAW35,44889.4825462963,0.0,0.0,0.0,0.0,ATTACHMENT,0.5,ATT-CLW-BUC,10010,EASTERN GARAGE,ATTACHMENT-CLAW BUCKET
322076,45132.2819097222,45103.4696759259,0.0,4475.0,0.0,240.0,1160.0,643.149166666667,0.0,7000.0,8.0
319049,44833.2750462963,,0.0,2425.0,0.0,1.0,,0.00361111111111111,0.0,3500.0,0.5
067074,45118.4536226852,45075.5636458333,22038.0,1216.0,1093.0,3.0,1160.0,139.42,220000.0,0.0,1.5
236269,43830.0,,46211.0,5986.0,979.0,384.0,1160.0,154.948333333333,250000.0,10000.0,8.0
041413,45083.9657291667,44515.5329050926,15426.0,4.0,2923.0,0.0,1160.0,1.5,4000.0,0549-1,SEDAN-PASS
378302,45137.4474074074,972.0,0.0,114.0,0.0,GROUND,1.0,GM-UT-CART,005486,1000 JANE ST,
157036,45132.5725810185,45112.5389467593,82307.0,3002.0,3533.0,193.0,1160.0,191.771666666667,220000.0,0.0,4.0
074038,45133.5438078704,45097.4118171296,560.0,92.0,560.0,92.0,704.0,36.3744444444444,220000.0,0.0,1.5
112265,45133.4543981481,45062.3381365741,78931.0,0.0,2625.0,0.0,1160.0,97.9622222222222,220000.0,0.0,1.5
322101,45121.2938773148,45049.5580671296,0.0,65.0,0.0,65.0,1136.0,170.943611111111,0.0,7000.0,8.0
112440,45118.5753009259,44932.5635763889,28330.0,951.0,2620.0,300.0,1160.0,11.3086111111111,220000.0,,1.5
319081,45093.5296412037,44656.3808217593,0.0,2382.0,0.0,144.0,1160.0,0.5,5600.0,,GM-TRACT
094093,44908.5048958333,45077.2650231481,54629.0,2857.0,0.0,0.0,1160.0,42.5175,160000.0,4000.0,1.0
318056,44989.4804166667,45057.4434837963,0.0,59.0,0.0,24.0,1160.0,0.0227777777777778,0.0,3500.0,0.5
396375,44812.3453703704,44337.5430902778,0.0,4095.0,0.0,0.0,1160.0,0.5,,001984,GM-MOWER
250057,45131.2591782407,0.0,0.0,0.0,0.0,TRAILER,43.9213888888889,0.5,0.0,51020,TRL-VAN/TANK
319108,45138.3066203704,45057.431099537,0.0,4229.0,0.0,180.0,1160.0,401.440555555556,0.0,4900.0,0.5
396358,44498.5499884259,44333.3918287037,0.0,728.0,0.0,0.0,1160.0,0.5,2800.0,000937,GM-MOWER
043274,45120.535625,45055.5027083333,21830.0,945.0,3043.0,132.0,,15.5905555555556,180000.0,0.0,1.5
316019,45133.465625,45131.618900463,0.0,1166.0,0.0,420.0,1160.0,122.951944444444,0.0,3500.0,4.5
395029,43945.4536458333,0.0,1914.0,0.0,0.0,GROUND,0.5,GM-MOWER,,11 ARMEL CRT,GROUND-MOWER
046029,0.0,0.0,0.0,CLASS1,10.0,DISCO GARAGE,046FORDUN23A,"2023 Ford Maverick, AWD, Crew Cab,  4.5FT Bed",,,STANDARD
112533,45104.368599537,45076.2923263889,502.0,10.0,502.0,10.0,192.0,44.0,220000.0,0.0,1.5
001098,45125.6764236111,45128.5836458333,43585.0,1854.0,11.0,0.0,1160.0,50.0091666666667,160000.0,0.0,1.0
041300,45131.4096412037,44945.4402546296,,502.0,3775.0,1.0,1160.0,1.20527777777778,160000.0,4000.0,1.5
047083,45131.4792824074,45120.2866550926,49054.0,3558.0,10835.0,539.0,1160.0,97.6319444444444,,4500.0,1.5
001131,,45133.4665509259,36882.0,2109.0,3139.0,1.0,1160.0,145.361388888889,160000.0,0.0,1.0
223088,45138.2454050926,45138.4017824074,114451.0,11199.0,19370.0,1846.0,1160.0,349.524166666667,250000.0,6250.0,8.0
041133,44860.538125,45090.5541898148,69322.0,2364.0,0.0,0.0,1160.0,22.8877777777778,160000.0,4000.0,1.5
065187,45107.2251273148,45016.3009375,7968.0,36.0,7583.0,17.0,1160.0,72.4333333333333,220000.0,0.0,1.5
112380,45133.464525463,45135.3607175926,64396.0,2399.0,2921.0,315.0,1160.0,432.178888888889,220000.0,0.0,1.5
041180,45056.6011458333,45127.3038310185,57116.0,3181.0,1073.0,61.0,1160.0,61.8922222222222,160000.0,4000.0,1.5
094046,45021.7111689815,45035.4079513889,135349.0,0.0,2684.0,0.0,960.0,44.3288888888889,160000.0,4000.0,1.0
112526,45134.3115509259,45085.3509837963,34494.0,1961.0,11813.0,702.0,1160.0,0.0475,220000.0,0.0,1.5
202018,45079.5633680556,,55745.0,1663.0,359.0,2.0,1160.0,,250000.0,10000.0,6.25
319169,45118.3859143518,45089.4789351852,0.0,293.0,0.0,49.0,1160.0,86.6436111111111,0.0,7000.0,0.5
378313,45078.7527083333,2.0,2.0,1.0,1.0,GROUND,0.0,1.0,2100.0,0582-1,GM-UT-CART
007016,45131.4305092593,44970.6244444444,185486.0,2863.0,4930.0,2.0,1160.0,19.1666666666667,160000.0,0.0,1.5
076087,45132.2925115741,44981.8883912037,29566.0,618.0,6627.0,2.0,1160.0,50.4552777777778,220000.0,0.0,1.5
384001,0.0,0.0,0.0,0.0,GROUND,8.0,GM-BIKE,GROUNT-CARGO-BIKE,433 EASTERN AVE,,384ROCKNA01
626A,,0.0,0.0,0.0,0.0,APPARATUS,0.5,APP-WATER-PMP,005381,441 KIPLING AVE,APPARUTUS-WATER PUMP
396495,44041.5336342593,43570.6262847222,0.0,302.0,0.0,0.0,1160.0,0.5,4200.0,002522,GM-MOWER
043124,44609.4448148148,45051.3272916667,111888.0,0.0,321.0,0.0,1160.0,6.52083333333333,180000.0,0.0,1.5
396569,,0.0,2.0,0.0,0.0,GROUND,0.5,GM-MOWER,0520-1,50 BOOTH AVE,GROUND-MOWER
045074,45138.3608101852,45135.4375,100448.0,5697.0,9869.0,986.0,1160.0,22.7002777777778,180000.0,0.0,1.5
067040,45134.2719444444,45138.2845486111,106236.0,3060.0,9730.0,6.0,1160.0,259.367777777778,220000.0,0.0,1.5
236301,43830.0,44786.512974537,52332.0,6554.0,0.0,0.0,1160.0,1159.99583333333,250000.0,10000.0,8.0
157043,45113.3003472222,45119.6046412037,56105.0,2905.0,4134.0,301.0,1160.0,49.3413888888889,220000.0,0.0,4.0
323129,0.0,0.0,0.0,0.0,CONSTRUCT,12.0,CON-ART-LOAD,CONSTRUCT-ARTICULATED LOADER,30 NORTHLINE RD,,323CASEDI22
378217,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,30 NORTHLINE RD,,378JOHNDI13
050045,44999.5890162037,45075.3136226852,41161.0,3022.0,333.0,21.0,1160.0,297.350555555556,180000.0,0.0,1.5
319219,45005.5348263889,45132.43875,0.0,308.0,0.0,208.0,1160.0,85.3919444444444,0.0,3500.0,2.0
176032,45135.4276851852,45111.6573611111,24882.0,1455.0,4569.0,217.0,1160.0,183.741388888889,250000.0,6250.0,5.0
157030,45132.5760185185,45040.7193287037,105183.0,1613.0,978.0,2.0,1160.0,23.5002777777778,250000.0,0.0,5.0
095182,45121.4659259259,45103.6046527778,6508.0,329.0,1515.0,72.0,1160.0,104.064444444444,160000.0,0.0,1.5
318047,45106.3117476852,45056.3112847222,0.0,349.0,0.0,139.0,1160.0,72.2588888888889,0.0,3500.0,0.5
501006,44923.4970717593,0.0,0.0,0.0,0.0,ATTACHMENT,0.0,0.5,1400.0,002426,ATT-GEN
316020,45138.5290740741,45124.2980555556,0.0,1033.0,0.0,380.0,1160.0,128.070833333333,0.0,3500.0,4.5
050153,,44939.4417708333,7346.0,163.0,5000.0,1.0,1160.0,18.4305555555556,180000.0,4500.0,1.5
043271,44986.4586574074,45007.3008101852,22377.0,826.0,1158.0,52.0,1160.0,31.5372222222222,180000.0,0.0,1.5
323120,45134.5340277778,45075.2981944444,0.0,2323.0,0.0,1285.0,1160.0,743.745555555556,0.0,17400.0,8.0
396357,43644.6652777778,44851.4745833333,0.0,10.0,0.0,0.0,1160.0,0.5,2800.0,006063,GM-MOWER
